"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"201","PGEN_.00g055730::Scaffold_02:62726091-62728299","CM046303.1",83.817,482,75,3,1725,2204,16938087,16937607,1.74e-125,455
"202","PGEN_.00g055980::Scaffold_02:63259244-63385709","CM046303.1",74.676,849,178,26,84190,85023,65019520,65018694,8.21e-90,342
"203","PGEN_.00g056340::Scaffold_02:64718863-64749484","CM046307.1",73.164,354,83,10,18573,18918,5718576,5718925,1.31e-22,117
"204","PGEN_.00g056400::Scaffold_02:65190403-65195472","CM046294.1",92.248,129,8,2,405,532,28816763,28816636,7.55e-43,182
"205","PGEN_.00g056410::Scaffold_02:65199922-65235013","CM046294.1",93.443,122,8,0,19762,19883,10856641,10856762,5.25e-42,182
"206","PGEN_.00g056440::Scaffold_02:65341033-65351491","CM046305.1",91.489,94,5,3,2392,2483,43376580,43376672,7.43e-26,126
"207","PGEN_.00g056470::Scaffold_02:65461147-65489642","CM046303.1",90.588,85,8,0,4125,4209,62506177,62506261,1.58e-21,113
"208","PGEN_.00g056780::Scaffold_02:66505955-66519317","CM046303.1",76.937,555,102,18,12232,12776,60450681,60451219,8.85e-76,292
"209","PGEN_.00g057140::Scaffold_02:67446785-67480025","CM046303.1",77.949,195,43,0,8421,8615,46028475,46028281,3.06e-24,122
"210","PGEN_.00g057240::Scaffold_02:67738884-67741065","CM046303.1",82.581,155,25,2,2028,2181,41646928,41646775,2.55e-29,135
"211","PGEN_.00g058280::Scaffold_03:205030-313977","CM046309.1",85.463,227,33,0,79372,79598,26244867,26244641,3.44e-58,237
"212","PGEN_.00g058630::Scaffold_03:1518117-1527771","CM046306.1",88.66,97,8,2,7003,7097,32873315,32873220,1.48e-22,115
"213","PGEN_.00g058760::Scaffold_03:1799189-1814400","CM046309.1",89.583,96,7,3,11924,12017,2482955,2482861,1.81e-23,119
"214","PGEN_.00g058910::Scaffold_03:2290688-2292034","CM046309.1",78.464,1133,220,15,232,1346,17808405,17809531,0,719
"215","PGEN_.00g059260::Scaffold_03:3395777-3399471","CM046304.1",89.535,86,8,1,2407,2492,5940747,5940663,9.45e-21,108
"216","PGEN_.00g059610::Scaffold_03:4614556-4632213","CM046309.1",83.204,387,51,11,17274,17653,58126171,58125792,1.15e-90,342
"217","PGEN_.00g059760::Scaffold_03:4938560-4994077","CM046309.1",95.302,149,5,1,55371,55517,42054362,42054214,6.29e-58,235
"218","PGEN_.00g060190::Scaffold_03:6596809-6657704","CM046309.1",83.146,178,27,3,48110,48286,52437327,52437502,4.27e-35,159
"219","PGEN_.00g060220::Scaffold_03:6709059-6713056","CM046300.1",86.016,1137,157,2,2,1137,49742009,49740874,0,1218
"220","PGEN_.00g060430::Scaffold_03:7291043-7306666","CM046309.1",88.623,167,19,0,10712,10878,50741779,50741945,4.99e-49,204
"221","PGEN_.00g060450::Scaffold_03:7428822-7449636","CM046309.1",81.481,216,39,1,8705,8920,32223728,32223514,1.45e-40,176
"222","PGEN_.00g061190::Scaffold_03:9337066-9367156","CM046309.1",84.343,198,29,2,11285,11480,15790029,15789832,2.08e-45,193
"223","PGEN_.00g062820::Scaffold_03:13647076-13680568","CM046309.1",79.828,233,47,0,5532,5764,19435100,19434868,1.09e-38,171
"224","PGEN_.00g063180::Scaffold_03:14724888-14761956","CM046301.1",97.872,94,2,0,15192,15285,31391126,31391219,2.01e-36,163
"225","PGEN_.00g063790::Scaffold_03:15979720-15998650","CM046309.1",87.611,113,14,0,14074,14186,11180058,11180170,2.89e-27,132
"226","PGEN_.00g063840::Scaffold_03:16072599-16096192","CM046309.1",86.387,191,24,2,22663,22852,39075154,39074965,5.83e-50,207
"227","PGEN_.00g064070::Scaffold_03:16533073-16549962","CM046293.1",88.172,93,11,0,13197,13289,25989669,25989761,3.36e-21,111
"228","PGEN_.00g064190::Scaffold_03:16794179-16831297","CM046309.1",90.179,112,11,0,37007,37118,11812409,11812520,2.03e-31,147
"229","PGEN_.00g064530::Scaffold_03:17728312-17739744","CM046309.1",85.799,169,23,1,9398,9566,491193,491026,2.21e-41,178
"230","PGEN_.00g064580::Scaffold_03:18023478-18094214","CM046309.1",82.609,138,19,5,21175,21308,47100341,47100205,3.03e-22,117
"231","PGEN_.00g064740::Scaffold_03:18809878-18851487","CM046309.1",88.435,147,10,4,12622,12765,8960746,8960604,1.35e-38,171
"232","PGEN_.00g064850::Scaffold_03:19197036-19251325","CM046309.1",82.123,179,31,1,50906,51083,38089041,38089219,6.38e-33,152
"233","PGEN_.00g065020::Scaffold_03:19802569-19835352","CM046309.1",82.692,156,27,0,24422,24577,31048854,31049009,3e-29,139
"234","PGEN_.00g065050::Scaffold_03:19920344-19948798","CM046309.1",83.721,215,33,2,20311,20524,18849369,18849582,3.27e-48,202
"235","PGEN_.00g065670::Scaffold_03:21370790-21373548","CM046311.1",73.585,689,146,28,905,1576,42771873,42772542,4e-58,231
"236","PGEN_.00g067610::Scaffold_03:26996254-27006074","CM046304.1",90.588,85,4,4,6091,6174,4070678,4070759,7.02e-21,110
"237","PGEN_.00g067870::Scaffold_03:27396051-27426616","CM046309.1",85.714,154,18,4,28944,29095,54568673,54568522,2.14e-35,159
"238","PGEN_.00g068730::Scaffold_03:29532069-29536009","CM046309.1",80.402,199,37,2,813,1010,24113200,24113397,1.65e-33,150
"239","PGEN_.00g068890::Scaffold_03:30262310-30304421","CM046309.1",83.582,134,21,1,22882,23014,41655355,41655488,1.08e-24,124
"240","PGEN_.00g068920::Scaffold_03:30478522-30480216","CM046309.1",78.261,391,77,8,75,461,42622037,42621651,3.14e-62,244
"241","PGEN_.00g070090::Scaffold_03:33600666-33617396","CM046309.1",86.029,136,16,3,15266,15400,13844229,13844096,1.18e-30,143
"242","PGEN_.00g070510::Scaffold_03:34814082-34865787","CM046309.1",88.496,113,13,0,17234,17346,16922345,16922457,1.7e-28,137
"243","PGEN_.00g070550::Scaffold_03:34930040-35036210","CM046304.1",90.909,88,6,2,56369,56456,5940748,5940663,4.55e-22,117
"244","PGEN_.00g070750::Scaffold_03:35578777-35678307","CM046309.1",81.79,324,50,8,40373,40692,34039113,34039431,5.18e-66,263
"245","PGEN_.00g071140::Scaffold_03:37128633-37130910","CM046293.1",77.511,458,93,8,1436,1890,39256609,39257059,9.04e-69,267
"246","PGEN_.00g072100::Scaffold_03:39715353-39744074","CM046300.1",75,304,66,10,19777,20076,30778367,30778664,4.39e-27,132
"247","PGEN_.00g072410::Scaffold_03:40586148-40597655","CM046309.1",86.538,156,17,4,842,995,54568673,54568520,1.34e-38,169
"248","PGEN_.00g072690::Scaffold_03:41311134-41344192","CM046309.1",87.023,131,15,2,32878,33007,49693397,49693526,1.81e-31,147
"249","PGEN_.00g072960::Scaffold_03:41807938-41824332","CM046300.1",75,284,65,6,14799,15079,20985899,20985619,1.17e-25,126
"250","PGEN_.00g073280::Scaffold_03:42776758-42790057","CM046309.1",86.726,113,15,0,11523,11635,38106841,38106729,9.45e-26,126
"251","PGEN_.00g073710::Scaffold_03:44255793-44362253","CM046309.1",79.426,209,43,0,103696,103904,26753168,26753376,1.62e-31,148
"252","PGEN_.00g073960::Scaffold_03:45134410-45189950","CM046309.1",88.148,135,16,0,21723,21857,52603026,52602892,1.08e-35,161
"253","PGEN_.00g073990::Scaffold_03:45193872-45218103","CM046309.1",86.842,152,20,0,16041,16192,52481724,52481573,7.85e-39,171
"254","PGEN_.00g074570::Scaffold_03:47421574-47422815","CM046309.1",78.477,1208,251,8,37,1241,42234160,42235361,0,782
"255","PGEN_.00g074800::Scaffold_03:48201164-48242027","CM046309.1",82.292,576,98,3,33220,33793,37142189,37142762,1.92e-136,496
"256","PGEN_.00g074960::Scaffold_03:48827583-48828473","CM046309.1",71.478,866,208,31,41,890,16602836,16603678,1.66e-47,195
"257","PGEN_.00g075030::Scaffold_03:48958764-48964770","CM046309.1",84.103,195,27,4,5815,6006,57870008,57870201,6.92e-44,185
"258","PGEN_.00g075330::Scaffold_03:49798482-49814887","CM046309.1",85.083,181,27,0,2,182,48198421,48198241,1.9e-43,185
"259","PGEN_.00g076120::Scaffold_03:51878469-51910252","CM046293.1",89.011,91,9,1,25546,25636,27567495,27567584,6.33e-21,111
"260","PGEN_.00g076190::Scaffold_03:51977800-51990307","CM046308.1",87.379,103,8,5,8225,8323,45706413,45706312,6.92e-22,113
"261","PGEN_.00g076690::Scaffold_03:53387734-53414101","CM046309.1",89.796,98,6,4,22154,22249,2482956,2482861,2.43e-24,122
"262","PGEN_.00g076860::Scaffold_03:53901038-53902837","CM046309.1",77.956,1125,221,23,626,1730,55517983,55516866,0,678
"263","PGEN_.00g077480::Scaffold_03:55296757-55431045","CM046309.1",85.714,161,23,0,58655,58815,50239763,50239603,4.36e-38,171
"264","PGEN_.00g077670::Scaffold_03:55902360-55915229","CM046300.1",97.872,141,3,0,3084,3224,16396493,16396633,2.42e-61,244
"265","PGEN_.00g077860::Scaffold_03:56318369-56325308","CM046309.1",82.877,146,21,3,1255,1399,35740338,35740480,1.37e-26,128
"266","PGEN_.00g078040::Scaffold_03:56726784-56787647","CM046309.1",81.661,289,50,3,57,344,56822322,56822036,1.92e-58,237
"267","PGEN_.00g078060::Scaffold_03:56811092-56829452","CM046309.1",91.011,89,8,0,14260,14348,56734792,56734704,6.07e-24,121
"268","PGEN_.00g078300::Scaffold_03:57231680-57345173","CM046301.1",75.254,295,65,7,44458,44750,70519894,70520182,4.83e-27,134
"269","PGEN_.00g079140::Scaffold_04:1883280-1944403","CM046306.1",90.698,86,7,1,16931,17015,32873310,32873225,3.39e-21,113
"270","PGEN_.00g079510::Scaffold_04:2663220-2674320","CM046308.1",92.683,82,6,0,903,984,589455,589536,1.32e-23,119
"271","PGEN_.00g079590::Scaffold_04:2995607-3035690","CM046310.1",94.872,78,3,1,28074,28151,32925204,32925280,1.33e-23,121
"272","PGEN_.00g079690::Scaffold_04:3191489-3213638","CM046303.1",82.143,140,23,2,7504,7642,58353178,58353316,2.64e-23,119
"273","PGEN_.00g079940::Scaffold_04:3872000-3882156","CM046304.1",80.933,1479,264,11,4268,5742,16762678,16764142,0,1153
"274","PGEN_.00g080200::Scaffold_04:4356663-4367937","CM046308.1",83.902,205,32,1,11054,11258,21729116,21729319,2.16e-46,195
"275","PGEN_.00g080460::Scaffold_04:5045175-5046938","CM046311.1",94.318,88,4,1,847,933,46450797,46450710,7.38e-29,134
"276","PGEN_.00g080520::Scaffold_04:5194013-5195002","CM046308.1",73.047,909,235,8,84,987,34192304,34193207,4.89e-83,313
"277","PGEN_.00g082310::Scaffold_04:9613913-9674522","CM046308.1",79.177,389,74,7,49105,49491,23957905,23957522,3.15e-66,263
"278","PGEN_.00g083310::Scaffold_04:11731455-11748698","CM046293.1",87.257,824,105,0,5947,6770,21873314,21872491,0,941
"279","PGEN_.00g083450::Scaffold_04:12011474-12020681","CM046308.1",95.455,88,2,1,2083,2170,44930450,44930535,8.39e-30,139
"280","PGEN_.00g083570::Scaffold_04:12277941-12315161","CM046308.1",86.916,107,14,0,18624,18730,13972278,13972172,1.23e-23,121
"281","PGEN_.00g083800::Scaffold_04:13047212-13089144","CM046308.1",82.222,135,24,0,2413,2547,7550040,7549906,1.8e-22,117
"282","PGEN_.00g084170::Scaffold_04:13739510-13805184","CM046308.1",72.664,578,136,17,64199,64765,30489197,30488631,5.92e-39,172
"283","PGEN_.00g084240::Scaffold_04:13992102-14037567","CM046308.1",81.595,163,25,4,44522,44682,28041979,28042138,2.5e-26,130
"284","PGEN_.00g085420::Scaffold_04:16868515-16964019","CM046308.1",89.091,110,8,3,18,125,48711940,48712047,4.06e-27,134
"285","PGEN_.00g085920::Scaffold_04:18338676-18434557","CM046308.1",85.503,338,49,0,1131,1468,35712683,35713020,2.88e-93,353
"286","PGEN_.00g086160::Scaffold_04:19175373-19186177","CM046308.1",81.111,180,25,9,10365,10540,22739319,22739145,1.27e-28,135
"287","PGEN_.00g086560::Scaffold_04:20314169-20327614","CM046308.1",74.275,552,102,35,8875,9402,39498499,39499034,7.18e-47,196
"288","PGEN_.00g086980::Scaffold_04:21544897-21545553","CM046309.1",76.501,383,77,10,21,398,13010677,13010303,3.36e-48,196
"289","PGEN_.00g087190::Scaffold_04:21975367-22078490","CM046308.1",78.571,210,45,0,61889,62098,35314089,35313880,9.43e-29,139
"290","PGEN_.00g088690::Scaffold_04:25774124-25818276","CM046308.1",90.741,108,10,0,24530,24637,23272229,23272122,8.68e-31,145
"291","PGEN_.00g089160::Scaffold_04:27250647-27328950","CM046308.1",72.748,888,196,32,77095,77965,25795850,25796708,1.89e-64,257
"292","PGEN_.00g089290::Scaffold_04:27672606-27679772","CM046293.1",87.218,133,14,3,6785,6916,2945584,2945714,1.08e-32,148
"293","PGEN_.00g090840::Scaffold_04:31639519-31710147","CM046303.1",72.107,1011,228,41,59848,60820,3508185,3507191,6.15e-64,255
"294","PGEN_.00g091550::Scaffold_04:33373318-33395845","CM046302.1",93.204,103,3,3,8424,8525,36252727,36252826,3.42e-32,148
"295","PGEN_.00g091640::Scaffold_04:33536327-33568843","CM046308.1",81.325,755,110,22,31776,32516,42479086,42479823,3.18e-163,584
"296","PGEN_.00g092220::Scaffold_04:35058081-35111977","CM046308.1",87.402,127,16,0,15103,15229,47540039,47540165,2.95e-31,147
"297","PGEN_.00g093040::Scaffold_04:37132475-37142077","CM046308.1",87.805,123,12,2,4817,4937,40414415,40414536,2.43e-30,141
"298","PGEN_.00g093430::Scaffold_04:38731520-38752820","CM046308.1",85.124,121,16,2,9836,9955,26042444,26042563,1.96e-24,122
"299","PGEN_.00g094010::Scaffold_04:40177786-40251498","CM046306.1",91.765,85,7,0,68575,68659,32873310,32873226,8.78e-23,119
"300","PGEN_.00g095040::Scaffold_04:43279562-43303220","CM046301.1",74.92,311,61,17,254,559,70520182,70519884,1.68e-25,126
"301","PGEN_.00g095170::Scaffold_04:43668725-43691326","CM046301.1",93.578,109,3,3,14897,15005,2943153,2943257,1.59e-35,159
"302","PGEN_.00g095800::Scaffold_04:45214217-45227489","CM046308.1",81.69,142,20,4,13134,13272,16992888,16992750,7.34e-22,113
"303","PGEN_.00g095970::Scaffold_04:45641786-45647890","CM046308.1",85.135,148,22,0,1,148,35255223,35255076,7.14e-34,152
"304","PGEN_.00g096340::Scaffold_04:46488905-46499764","CM046308.1",75.408,1716,396,24,7911,9613,16723794,16725496,0,808
"305","PGEN_.00g096500::Scaffold_04:46773636-46881425","CM046301.1",96.809,94,2,1,41812,41904,45806356,45806263,9.79e-34,156
"306","PGEN_.00g096720::Scaffold_04:47524440-47540237","CM046307.1",73.996,473,102,16,14984,15439,39066331,39065863,1.42e-39,172
"307","PGEN_.00g098290::Scaffold_04:51185848-51217775","CM046308.1",88.43,121,14,0,18332,18452,5665854,5665974,1.74e-31,147
"308","PGEN_.00g098390::Scaffold_04:51797232-51888099","CM046308.1",77.448,337,68,6,83456,83791,30279312,30279641,1.75e-45,195
"309","PGEN_.00g099350::Scaffold_04:54352693-54380035","CM046306.1",90.588,85,8,0,13209,13293,32873226,32873310,1.51e-21,113
"310","PGEN_.00g099560::Scaffold_04:54867816-54889243","CM046301.1",88.073,109,8,3,1484,1588,21180358,21180465,5.48e-25,124
"311","PGEN_.00g100450::Scaffold_04:56769782-56863588","CM046308.1",80.588,170,32,1,112,281,37141406,37141238,5.16e-26,130
"312","PGEN_.00g101490::Scaffold_04:59187047-59195906","CM046308.1",84.173,139,19,3,6860,6997,8654230,8654366,1.35e-27,132
"313","PGEN_.00g101960::Scaffold_04:60465451-60486735","CM046310.1",92.405,79,4,2,4835,4912,18258839,18258762,4.24e-21,111
"314","PGEN_.00g102540::Scaffold_04:62031022-62040335","CM046308.1",87.649,251,31,0,6127,6377,3288840,3289090,6.16e-76,292
"315","PGEN_.00g103530::Scaffold_04:64633352-64645834","CM046308.1",85.38,171,21,4,6351,6519,45768450,45768282,3.12e-40,174
"316","PGEN_.00g103570::Scaffold_04:64683530-64731658","CM046304.1",89.011,91,9,1,31067,31156,5940752,5940662,9.59e-21,111
"317","PGEN_.00g104080::Scaffold_05:839584-915993","CM046299.1",84.034,119,19,0,44522,44640,10890853,10890735,1.18e-21,115
"318","PGEN_.00g104170::Scaffold_05:1094419-1173170","CM046299.1",84.034,119,19,0,33398,33516,10890735,10890853,1.21e-21,115
"319","PGEN_.00g106620::Scaffold_05:7227503-7263534","CM046299.1",89.583,96,8,2,33203,33297,41806750,41806844,1.19e-23,121
"320","PGEN_.00g108130::Scaffold_05:10454402-10488672","CM046304.1",80.567,1482,251,15,9348,10806,16764142,16762675,0,1107
"321","PGEN_.00g108640::Scaffold_05:11684677-11692097","CM046305.1",92.308,78,4,2,2956,3032,43376659,43376583,5.3e-21,110
"322","PGEN_.00g108770::Scaffold_05:11972974-11982072","CM046299.1",83.761,117,19,0,3498,3614,47796479,47796595,1.81e-21,111
"323","PGEN_.00g108980::Scaffold_05:12649858-12669220","CM046299.1",85.388,219,32,0,4112,4330,51147709,51147491,3.67e-56,228
"324","PGEN_.00g109130::Scaffold_05:13114060-13121554","CM046299.1",81.818,143,24,2,3881,4023,43962845,43962985,8.9e-24,119
"325","PGEN_.00g110260::Scaffold_05:15669855-15764255","CM046306.1",90.588,85,8,0,56215,56299,32873310,32873226,5.23e-21,113
"326","PGEN_.00g110880::Scaffold_05:17961878-17964357","CM046299.1",71.505,930,237,20,114,1023,52255740,52256661,6.01e-56,224
"327","PGEN_.00g111580::Scaffold_05:19893751-19913832","CM046299.1",81.752,274,42,3,10838,11104,11009435,11009163,1.77e-54,222
"328","PGEN_.00g111730::Scaffold_05:20109553-20121186","CM046299.1",81.065,169,32,0,5975,6143,29855448,29855616,1.37e-28,135
"329","PGEN_.00g112380::Scaffold_05:22177356-22204327","CM046299.1",75.822,608,122,19,26375,26971,43169311,43168718,2.99e-73,285
"330","PGEN_.00g112420::Scaffold_05:22399540-22456325","CM046299.1",83.412,211,30,4,14472,14679,42994642,42994434,1.41e-44,191
"331","PGEN_.00g112490::Scaffold_05:22729415-22763249","CM046299.1",80,190,36,2,23696,23884,42778938,42778750,3.09e-29,139
"332","PGEN_.00g112690::Scaffold_05:23382961-23435366","CM046306.1",90.698,86,8,0,23668,23753,32873226,32873311,8.08e-22,115
"333","PGEN_.00g113620::Scaffold_05:25668337-25668852","CM046299.1",75.703,498,109,11,24,515,25091711,25092202,4.27e-61,239
"334","PGEN_.00g113680::Scaffold_05:25862584-25890316","CM046299.1",78.906,384,67,11,12976,13350,26755226,26754848,4.04e-62,248
"335","PGEN_.00g113970::Scaffold_05:26742828-26748772","CM046299.1",90.278,144,14,0,1795,1938,10779084,10779227,5.3e-45,189
"336","PGEN_.00g114060::Scaffold_05:26928012-26954850","CM046299.1",80.198,202,40,0,6743,6944,9766946,9767147,3.15e-33,152
"337","PGEN_.00g114590::Scaffold_05:28605116-28616891","CM046304.1",93.59,78,5,0,5512,5589,4070755,4070678,5.03e-23,117
"338","PGEN_.00g114720::Scaffold_05:29101837-29113237","CM046299.1",76.753,271,53,10,16,281,2925283,2925018,8.04e-31,143
"339","PGEN_.00g115080::Scaffold_05:30158924-30207089","CM046299.1",80.392,153,26,3,33318,33466,38859987,38860139,2.67e-21,113
"340","PGEN_.00g115490::Scaffold_05:31471118-31524410","CM046299.1",81.324,423,64,11,34166,34578,8433461,8433044,2.69e-86,329
"341","PGEN_.00g115950::Scaffold_05:32784457-32786400","CM046299.1",95.294,85,2,2,1,84,7082780,7082697,8.14e-29,134
"342","PGEN_.00g116090::Scaffold_05:33066114-33075148","CM046300.1",77.083,288,64,2,4035,4321,12306876,12307162,1.36e-37,165
"343","PGEN_.00g117490::Scaffold_05:37032061-37051558","CM046299.1",82.963,135,23,0,3984,4118,20317181,20317315,1.79e-24,122
"344","PGEN_.00g117960::Scaffold_05:38395220-38418883","CM046306.1",93.548,93,5,1,22932,23023,24196123,24196215,7.78e-29,137
"345","PGEN_.00g118500::Scaffold_05:39924355-39973962","CM046299.1",85.938,128,18,0,24,151,24838600,24838727,1.63e-28,137
"346","PGEN_.00g119420::Scaffold_05:42393817-42400734","CM046299.1",82.222,135,22,2,6774,6907,15338421,15338288,1.06e-22,115
"347","PGEN_.00g120210::Scaffold_05:44842342-44861284","CM046299.1",92.174,115,8,1,2126,2239,50036460,50036346,3.69e-36,161
"348","PGEN_.00g121190::Scaffold_05:47175188-47203779","CM046299.1",79.481,385,66,12,11128,11507,17605682,17605306,5.34e-66,261
"349","PGEN_.00g122050::Scaffold_05:48921376-48944474","CM046293.1",83.898,118,19,0,19548,19665,22336148,22336265,1.28e-21,113
"350","PGEN_.00g122170::Scaffold_05:49471959-49490557","CM046299.1",86.111,144,17,3,18455,18598,13964553,13964693,2.18e-33,152
"351","PGEN_.00g122780::Scaffold_05:51258877-51293805","CM046304.1",82.281,1315,204,17,19599,20897,16762841,16764142,0,1110
"352","PGEN_.00g122880::Scaffold_05:51546690-51549246","CM046299.1",87.5,144,16,2,585,727,17952544,17952402,3.81e-38,165
"353","PGEN_.00g122900::Scaffold_05:51573206-51600315","CM046299.1",85.616,146,17,4,23315,23457,41817062,41816918,1.14e-32,150
"354","PGEN_.00g122910::Scaffold_05:51599744-51603493","CM046299.1",85.616,146,17,4,535,677,41817062,41816918,1.57e-33,150
"355","PGEN_.00g123820::Scaffold_05:54248044-54267756","CM046303.1",100,82,0,0,17389,17470,17669674,17669593,2.31e-33,152
"356","PGEN_.00g125270::Scaffold_05:57895768-58009943","CM046311.1",76.581,1012,229,7,62984,63992,38373647,38374653,4.07e-152,549
"357","PGEN_.00g125500::Scaffold_05:58711874-58810578","CM046299.1",80.628,191,37,0,5030,5220,48414121,48413931,1.5e-31,148
"358","PGEN_.00g125950::Scaffold_05:59923269-59974780","CM046299.1",85.455,110,15,1,13446,13555,18036333,18036441,2.85e-21,113
"359","PGEN_.00g128910::Scaffold_05:67215934-67234313","CM046299.1",79.377,257,52,1,16923,17178,52656383,52656127,9.89e-42,180
"360","PGEN_.00g130210::Scaffold_06:3422398-3460400","CM046304.1",90.698,86,5,3,21546,21630,4070761,4070678,7.57e-21,111
"361","PGEN_.00g130500::Scaffold_06:4062817-4110349","CM046306.1",90.698,86,8,0,19224,19309,32873311,32873226,7.32e-22,115
"362","PGEN_.00g132030::Scaffold_06:8141725-8157980","CM046305.1",82.828,198,34,0,9631,9828,50119857,50120054,3.15e-41,178
"363","PGEN_.00g132110::Scaffold_06:8274737-8282770","CM046306.1",91.111,90,7,1,3082,3170,32873226,32873315,2.65e-24,121
"364","PGEN_.00g132850::Scaffold_06:9887635-9909837","CM046305.1",75.211,593,128,14,2295,2878,52220871,52220289,1.15e-66,263
"365","PGEN_.00g133000::Scaffold_06:10182526-10182777","JAMOLF010000196.1",94.815,135,5,2,118,251,3333,3200,1.54e-52,209
"366","PGEN_.00g133010::Scaffold_06:10183163-10183615","JAMOLF010000105.1",85.656,244,30,5,1,241,21325,21566,4.78e-65,252
"367","PGEN_.00g133550::Scaffold_06:11322188-11389086","CM046305.1",97.333,75,2,0,38911,38985,6413922,6413996,1.32e-25,128
"368","PGEN_.00g133760::Scaffold_06:11805787-11850377","CM046306.1",90.909,88,7,1,21764,21851,32873225,32873311,1.91e-22,117
"369","PGEN_.00g133920::Scaffold_06:12261481-12334357","CM046305.1",72.902,572,146,7,22,586,736987,736418,6.52e-44,189
"370","PGEN_.00g134060::Scaffold_06:12544826-12576596","CM046304.1",80.527,1479,267,12,28666,30138,16764142,16762679,0,1116
"371","PGEN_.00g134100::Scaffold_06:12694080-12697151","CM046305.1",85.053,281,41,1,2792,3071,44929453,44929733,3.38e-74,285
"372","PGEN_.00g134110::Scaffold_06:12701240-12842784","CM046305.1",83.92,199,25,6,112419,112614,45038700,45038894,5.9e-42,183
"373","PGEN_.00g134180::Scaffold_06:13000010-13140605","CM046305.1",83.92,199,25,6,29210,29405,45038894,45038700,5.86e-42,183
"374","PGEN_.00g134190::Scaffold_06:13147970-13151039","CM046305.1",85,280,41,1,1,279,44929732,44929453,1.21e-73,283
"375","PGEN_.00g135310::Scaffold_06:15666737-15682310","CM046310.1",87.5,104,10,2,7316,7418,19034366,19034467,6.66e-23,117
"376","PGEN_.00g135950::Scaffold_06:17505767-17563144","CM046307.1",92.222,90,5,2,45388,45476,18286982,18287070,4.08e-25,126
"377","PGEN_.00g136520::Scaffold_06:18955013-19036499","CM046305.1",79.703,202,35,5,68288,68486,2129398,2129200,2.07e-29,141
"378","PGEN_.00g137330::Scaffold_06:20243177-20324629","CM046305.1",79.703,202,35,5,12874,13072,2129200,2129398,2.07e-29,141
"379","PGEN_.00g138480::Scaffold_06:23227312-23238206","CM046305.1",84.722,144,19,3,1610,1751,14290514,14290372,2.76e-30,141
"380","PGEN_.00g138760::Scaffold_06:23943414-23954176","CM046305.1",84.722,144,19,3,8964,9105,14290372,14290514,2.73e-30,141
"381","PGEN_.00g139090::Scaffold_06:24704249-24754795","CM046305.1",88.344,163,19,0,50383,50545,2831611,2831449,2.7e-46,196
"382","PGEN_.00g139390::Scaffold_06:25478292-25507110","CM046297.1",90,90,9,0,27786,27875,35318560,35318471,1.23e-22,117
"383","PGEN_.00g140170::Scaffold_06:27855066-27860956","CM046304.1",89.655,87,9,0,68,154,5940747,5940661,1.17e-21,111
"384","PGEN_.00g140660::Scaffold_06:28779298-28793006","CM046305.1",81.166,223,38,3,9740,9959,5278286,5278507,9.54e-41,176
"385","PGEN_.00g140680::Scaffold_06:28840575-28852170","CM046305.1",80.22,182,35,1,7,187,29519544,29519725,1.37e-28,135
"386","PGEN_.00g140880::Scaffold_06:29308928-29309581","CM046305.1",76.408,657,147,7,1,653,30022989,30022337,8.73e-94,348
"387","PGEN_.00g141250::Scaffold_06:30153403-30154056","CM046305.1",76.408,657,147,7,1,653,30022338,30022990,8.73e-94,348
"388","PGEN_.00g141430::Scaffold_06:30632119-30643782","CM046305.1",80.22,182,35,1,11476,11656,29519725,29519544,1.38e-28,135
"389","PGEN_.00g141450::Scaffold_06:30691949-30705741","CM046305.1",81.166,223,38,3,3327,3546,5278507,5278286,9.6e-41,176
"390","PGEN_.00g141570::Scaffold_06:30947331-31010118","CM046305.1",84.426,244,38,0,32098,32341,3618734,3618491,1.53e-59,241
"391","PGEN_.00g142100::Scaffold_06:32858843-32859496","CM046305.1",76.712,657,145,8,1,653,30022338,30022990,4.03e-97,359
"392","PGEN_.00g142880::Scaffold_06:35422303-35465954","CM046305.1",82.661,248,43,0,35446,35693,39677336,39677089,1.39e-53,220
"393","PGEN_.00g143080::Scaffold_06:36208874-36256492","CM046305.1",82.581,155,23,4,10014,10167,27147610,27147459,2.03e-27,134
"394","PGEN_.00g143100::Scaffold_06:36287637-36300445","CM046305.1",87.5,120,14,1,10937,11055,27165094,27165213,4.2e-29,137
"395","PGEN_.00g143200::Scaffold_06:36659113-36695090","CM046305.1",89.583,144,15,0,4796,4939,19134364,19134221,1.5e-42,183
"396","PGEN_.00g143420::Scaffold_06:37212970-37229312","CM046300.1",89.524,105,10,1,6803,6906,30778566,30778670,2.5e-27,132
"397","PGEN_.00g143590::Scaffold_06:37456565-37504359","CM046305.1",84.08,201,30,2,47595,47794,3733492,3733691,3.31e-45,193
"398","PGEN_.00g143710::Scaffold_06:37756035-37777608","CM046306.1",91.86,86,5,2,21136,21220,32873226,32873310,2.57e-23,119
"399","PGEN_.00g144380::Scaffold_06:39362067-39373085","CM046305.1",77.368,190,41,2,7487,7675,38072778,38072966,2.19e-21,111
"400","PGEN_.00g144540::Scaffold_06:39612312-39631497","CM046305.1",85.235,149,13,6,15868,16008,6776854,6777001,3.77e-31,145
"401","PGEN_.00g145000::Scaffold_06:41319676-41322510","CM046309.1",89.63,135,10,3,1418,1549,40784428,40784561,3.27e-39,169
